time,s_1,s_2,s_3,v_1,v_2,v_3,a_1,a_2,a_3,theta_1,theta_2,theta_3,quaternion_1,quaternion_2,quaternion_3,quaternion_4,dcm_1,dcm_2,dcm_3,dcm_4,dcm_5,dcm_6,dcm_7,dcm_8,dcm_9,w_1,w_2,w_3,alpha_1,alpha_2,alpha_3,force_1,force_2,force_3,moments_1,moments_2,moments_3,control_signal_1,control_signal_2,control_signal_3,angular_momentum,rotational_kinetic_energy
43.36,0,0,0,0,0,0,0,0,0,0.00616444,0.0790384,-0.302212,-0.00290259,0.0395221,-0.150293,0.987847,0.9517,0.296703,0.0789561,-0.297162,0.954807,-0.00614516,-0.0772112,-0.0176144,0.996859,-0.00284526,-0.00111368,0.565102,-0.000269624,0.00134279,0.0130212,0,0,0,1,0,10,1,1,1,434.189,122.646
43.41,0,0,0,0,0,0,0,0,0,0.00601193,0.0790271,-0.27393,-0.00241816,0.0395433,-0.136312,0.989873,0.959711,0.269673,0.0789449,-0.270055,0.962826,-0.00599313,-0.0776264,-0.0155678,0.996861,-0.00285775,-0.00104629,0.565753,-0.00023986,0.00135036,0.0130212,0,0,0,1,0,10,1,1,1,434.687,122.929
43.46,0,0,0,0,0,0,0,0,0,0.0058601,0.079015,-0.245616,-0.00193266,0.0395582,-0.122289,0.991704,0.966961,0.242395,0.0789328,-0.242701,0.970084,-0.00584179,-0.0779874,-0.0135083,0.996863,-0.00286874,-0.00097854,0.566404,-0.000209863,0.00135724,0.0130212,0,0,0,1,0,10,1,1,1,435.185,123.212
43.51,0,0,0,0,0,0,0,0,0,0.00570897,0.079002,-0.21727,-0.00144618,0.039567,-0.108224,0.993338,0.973444,0.214892,0.0789198,-0.215121,0.976571,-0.00569113,-0.0782938,-0.0114373,0.996865,-0.00287823,-0.00091047,0.567055,-0.000179648,0.00136341,0.0130211,0,0,0,1,0,10,1,1,1,435.684,123.495
43.56,0,0,0,0,0,0,0,0,0,0.00555852,0.0789881,-0.188891,-0.000958791,0.0395696,-0.0941218,0.994774,0.979151,0.187184,0.078906,-0.187336,0.98228,-0.00554116,-0.078545,-0.00935628,0.996867,-0.0028862,-0.000842114,0.567706,-0.000149231,0.00136888,0.0130211,0,0,0,1,0,10,1,1,1,436.182,123.778
43.61,0,0,0,0,0,0,0,0,0,0.00540877,0.0789734,-0.160479,-0.000470587,0.0395659,-0.0799843,0.99601,0.984074,0.159293,0.0788914,-0.159368,0.987205,-0.00539188,-0.0787408,-0.00726672,0.996869,-0.00289264,-0.000773509,0.568357,-0.000118628,0.00137363,0.0130211,0,0,0,1,0,10,1,1,1,436.681,124.062
43.66,0,0,0,0,0,0,0,0,0,0.00525972,0.078958,-0.132035,1.83521e-05,0.039556,-0.0658145,0.997048,0.988208,0.131242,0.078876,-0.131239,0.991337,-0.00524331,-0.0788808,-0.00517011,0.996871,-0.00289755,-0.000704691,0.569008,-8.78536e-05,0.00137766,0.0130211,0,0,0,1,0,10,1,1,1,437.179,124.346
43.71,0,0,0,0,0,0,0,0,0,0.00511137,0.0789417,-0.103559,0.000507942,0.0395398,-0.0516151,0.997884,0.991545,0.103052,0.0788598,-0.102971,0.994671,-0.00509543,-0.0789646,-0.00306796,0.996873,-0.00290091,-0.000635696,0.569659,-5.6925e-05,0.00138096,0.0130211,0,0,0,1,0,10,1,1,1,437.677,124.631
43.76,0,0,0,0,0,0,0,0,0,0.00496372,0.0789247,-0.0750498,0.000998096,0.0395173,-0.0373889,0.998519,0.994081,0.074746,0.0788428,-0.0745882,0.997202,-0.00494825,-0.0789921,-0.000961783,0.996875,-0.00290272,-0.00056656,0.57031,-2.58581e-05,0.00138352,0.013021,0,0,0,1,0,10,1,1,1,438.176,124.916
43.81,0,0,0,0,0,0,0,0,0,0.00481679,0.078907,-0.0465084,0.00148873,0.0394885,-0.023139,0.998951,0.99581,0.046347,0.0788252,-0.0461118,0.998925,-0.00480178,-0.078963,0.00114689,0.996877,-0.00290297,-0.00049732,0.570961,5.3304e-06,0.00138535,0.013021,0,0,0,1,0,10,1,1,1,438.674,125.201
43.86,0,0,0,0,0,0,0,0,0,0.00467055,0.0788886,-0.0179345,0.00197976,0.0394533,-0.00886804,0.99918,0.99673,0.0178778,0.0788068,-0.0175653,0.999835,-0.00465601,-0.078877,0.00325652,0.996879,-0.00290166,-0.000428014,0.571612,3.66238e-05,0.00138643,0.013021,0,0,0,1,0,10,1,1,1,439.173,125.486
43.91,0,0,0,0,0,0,0,0,0,0.00452503,0.0788694,0.0106719,0.00247109,0.0394118,0.00542096,0.999205,0.996835,-0.0106385,0.0787877,0.0110281,0.999929,-0.00451095,-0.0787341,0.00536554,0.996881,-0.00289879,-0.000358679,0.572263,6.80051e-05,0.00138676,0.013021,0,0,0,1,0,10,1,1,1,439.671,125.772
43.96,0,0,0,0,0,0,0,0,0,0.00438021,0.0788496,0.0393108,0.00296264,0.0393639,0.0197251,0.999026,0.996123,-0.0391786,0.0787679,0.039645,0.999204,-0.00436658,-0.0785342,0.00747241,0.996883,-0.00289434,-0.000289353,0.572914,9.94573e-05,0.00138633,0.0130209,0,0,0,1,0,10,1,1,1,440.169,126.058
44.01,0,0,0,0,0,0,0,0,0,0.00423609,0.0788292,0.0679822,0.00345431,0.0393096,0.0340415,0.998641,0.994592,-0.0677189,0.0787475,0.068262,0.997658,-0.00422293,-0.0782772,0.00957555,0.996886,-0.00288831,-0.000220073,0.573565,0.000130963,0.00138514,0.0130209,0,0,0,1,0,10,1,1,1,440.668,126.345
44.06,0,0,0,0,0,0,0,0,0,0.00409268,0.0788081,0.096686,0.00394603,0.0392489,0.0483671,0.99805,0.99224,-0.0962358,0.0787265,0.0968553,0.99529,-0.00407997,-0.0779631,0.0116734,0.996888,-0.00288072,-0.000150878,0.574216,0.000162505,0.0013832,0.0130209,0,0,0,1,0,10,1,1,1,441.166,126.632
44.11,0,0,0,0,0,0,0,0,0,0.00394997,0.0787863,0.125422,0.0044377,0.0391818,0.062699,0.997253,0.989067,-0.124706,0.0787049,0.125401,0.992098,-0.00393771,-0.0775919,0.0137643,0.99689,-0.00287154,-8.1806e-05,0.574867,0.000194065,0.00138048,0.0130209,0,0,0,1,0,10,1,1,1,441.665,126.919
44.16,0,0,0,0,0,0,0,0,0,0.00380796,0.078764,0.154191,0.00492923,0.0391083,0.0770341,0.996249,0.985073,-0.153105,0.0786826,0.153876,0.988083,-0.00379614,-0.0771637,0.0158468,0.996892,-0.00286078,-1.28953e-05,0.575518,0.000225626,0.001377,0.0130208,0,0,0,1,0,10,1,1,1,442.163,127.206
44.21,0,0,0,0,0,0,0,0,0,0.00366664,0.0787411,0.182993,0.00542054,0.0390283,0.0913696,0.995037,0.980257,-0.181409,0.0786598,0.182255,0.983244,-0.00365527,-0.0766787,0.0179193,0.996895,-0.00284845,5.58154e-05,0.576169,0.000257169,0.00137274,0.0130208,0,0,0,1,0,10,1,1,1,442.662,127.494
44.26,0,0,0,0,0,0,0,0,0,0.00352602,0.0787177,0.211826,0.00591152,0.0389419,0.105702,0.993617,0.974621,-0.209595,0.0786364,0.210516,0.977584,-0.00351509,-0.076137,0.0199801,0.996897,-0.00283454,0.000124288,0.57682,0.000288678,0.00136772,0.0130208,0,0,0,1,0,10,1,1,1,443.16,127.782
44.31,0,0,0,0,0,0,0,0,0,0.00338608,0.0786937,0.240693,0.00640209,0.038849,0.120029,0.991989,0.968168,-0.237638,0.0786125,0.238632,0.971104,-0.00337559,-0.0755388,0.0220276,0.9969,-0.00281906,0.000192483,0.577471,0.000320132,0.00136191,0.0130208,0,0,0,1,0,10,1,1,1,443.659,128.071
44.36,0,0,0,0,0,0,0,0,0,0.00324682,0.0786692,0.269591,0.00689216,0.0387497,0.134347,0.990152,0.960899,-0.265514,0.0785881,0.266582,0.963807,-0.00323677,-0.0748843,0.0240604,0.996902,-0.00280201,0.000260362,0.578122,0.000351515,0.00135534,0.0130208,0,0,0,1,0,10,1,1,1,444.157,128.359
44.41,0,0,0,0,0,0,0,0,0,0.00310824,0.0786442,0.298523,0.00738163,0.0386439,0.148653,0.988106,0.952818,-0.2932,0.0785631,0.294341,0.955696,-0.00309862,-0.0741739,0.0260767,0.996904,-0.00278339,0.000327886,0.578774,0.000382808,0.00134798,0.0130207,0,0,0,1,0,10,1,1,1,444.656,128.648
44.46,0,0,0,0,0,0,0,0,0,0.00297033,0.0786187,0.327486,0.00787042,0.0385316,0.162944,0.985851,0.943929,-0.320671,0.0785377,0.321884,0.946775,-0.00296115,-0.073408,0.0280751,0.996907,-0.00276321,0.000395017,0.579425,0.000413993,0.00133985,0.0130207,0,0,0,1,0,10,1,1,1,445.154,128.938
44.51,0,0,0,0,0,0,0,0,0,0.00283308,0.0785927,0.356483,0.00835843,0.0384128,0.177217,0.983386,0.934237,-0.347903,0.0785118,0.349187,0.937049,-0.00282433,-0.0725868,0.0300539,0.996909,-0.00274147,0.000461716,0.580076,0.00044505,0.00133095,0.0130207,0,0,0,1,0,10,1,1,1,445.653,129.228
44.56,0,0,0,0,0,0,0,0,0,0.00269649,0.0785663,0.385511,0.00884556,0.0382876,0.191468,0.980712,0.923748,-0.374873,0.0784855,0.376228,0.926523,-0.00268817,-0.0717109,0.0320116,0.996912,-0.00271819,0.000527943,0.580727,0.000475961,0.00132126,0.0130207,0,0,0,1,0,10,1,1,1,446.151,129.518
44.61,0,0,0,0,0,0,0,0,0,0.00256055,0.0785394,0.414573,0.00933172,0.0381559,0.205695,0.977827,0.912467,-0.401557,0.0784587,0.402981,0.915205,-0.00255265,-0.0707807,0.0339466,0.996914,-0.00269336,0.00059366,0.581378,0.000506709,0.00131081,0.0130206,0,0,0,1,0,10,1,1,1,446.65,129.808
44.66,0,0,0,0,0,0,0,0,0,0.00242525,0.0785121,0.443666,0.00981683,0.0380177,0.219895,0.974733,0.900402,-0.427931,0.0784315,0.429424,0.9031,-0.00241778,-0.0697968,0.0358574,0.996917,-0.00266701,0.000658829,0.582029,0.000537273,0.00129958,0.0130206,0,0,0,1,0,10,1,1,1,447.148,130.099
44.71,0,0,0,0,0,0,0,0,0,0.00229059,0.0784845,0.472793,0.0103008,0.037873,0.234064,0.971429,0.887559,-0.453973,0.0784039,0.455533,0.890216,-0.00228354,-0.0687597,0.0377423,0.996919,-0.00263913,0.00072341,0.58268,0.000567635,0.00128758,0.0130206,0,0,0,1,0,10,1,1,1,447.647,130.39
44.76,0,0,0,0,0,0,0,0,0,0.00215656,0.0784564,0.501951,0.0107835,0.0377218,0.248199,0.967914,0.873949,-0.479657,0.0783759,0.481284,0.876562,-0.00214992,-0.0676701,0.0396,0.996922,-0.00260975,0.000787367,0.583331,0.000597776,0.00127481,0.0130206,0,0,0,1,0,10,1,1,1,448.145,130.681
44.81,0,0,0,0,0,0,0,0,0,0.00202314,0.0784279,0.531143,0.0112648,0.0375642,0.262297,0.96419,0.859579,-0.504962,0.0783475,0.506654,0.862147,-0.00201692,-0.0665286,0.0414288,0.996924,-0.00257886,0.000850659,0.583982,0.000627678,0.00126128,0.0130206,0,0,0,1,0,10,1,1,1,448.644,130.973
44.86,0,0,0,0,0,0,0,0,0,0.00189033,0.0783991,0.560366,0.0117447,0.0374001,0.276355,0.960256,0.844459,-0.529864,0.0783188,0.531621,0.84698,-0.00188452,-0.065336,0.0432273,0.996927,-0.00254649,0.000913249,0.584633,0.000657322,0.00124699,0.0130206,0,0,0,1,0,10,1,1,1,449.143,131.265
44.91,0,0,0,0,0,0,0,0,0,0.00175811,0.0783699,0.589622,0.0122231,0.0372296,0.290369,0.956112,0.8286,-0.554341,0.0782897,0.556161,0.831073,-0.00175272,-0.0640929,0.044994,0.996929,-0.00251264,0.0009751,0.585284,0.000686689,0.00123194,0.0130205,0,0,0,1,0,10,1,1,1,449.641,131.557
44.96,0,0,0,0,0,0,0,0,0,0.00162649,0.0783404,0.618911,0.0126999,0.0370526,0.304337,0.951759,0.812013,-0.578369,0.0782603,0.580251,0.814436,-0.0016215,-0.0628002,0.0467274,0.996932,-0.00247734,0.00103617,0.585935,0.000715761,0.00121614,0.0130205,0,0,0,1,0,10,1,1,1,450.14,131.85
45.01,0,0,0,0,0,0,0,0,0,0.00149545,0.0783106,0.648232,0.0131749,0.0368692,0.318255,0.947196,0.794709,-0.601928,0.0782306,0.603871,0.797081,-0.00149086,-0.0614587,0.048426,0.996934,-0.00244059,0.00109643,0.586586,0.000744517,0.00119959,0.0130205,0,0,0,1,0,10,1,1,1,450.639,132.143
45.06,0,0,0,0,0,0,0,0,0,0.00136497,0.0782805,0.677586,0.0136481,0.0366793,0.332119,0.942425,0.776703,-0.624994,0.0782006,0.626997,0.779021,-0.00136079,-0.0600694,0.0500884,0.996937,-0.00240241,0.00115584,0.587237,0.000772941,0.00118231,0.0130205,0,0,0,1,0,10,1,1,1,451.137,132.436
45.11,0,0,0,0,0,0,0,0,0,0.00123505,0.0782501,0.706972,0.0141194,0.036483,0.345928,0.937445,0.758005,-0.647547,0.0781702,0.649607,0.760269,-0.00123127,-0.0586331,0.0517133,0.996939,-0.00236283,0.00121435,0.587888,0.000801013,0.00116428,0.0130205,0,0,0,1,0,10,1,1,1,451.636,132.73
45.16,0,0,0,0,0,0,0,0,0,0.00110568,0.0782194,0.736391,0.0145886,0.0362803,0.359677,0.932257,0.738632,-0.669565,0.0781396,0.671682,0.740839,-0.0011023,-0.0571508,0.0532992,0.996942,-0.00232185,0.00127195,0.588539,0.000828715,0.00114553,0.0130205,0,0,0,1,0,10,1,1,1,452.135,133.024
45.21,0,0,0,0,0,0,0,0,0,0.000976843,0.0781884,0.765842,0.0150558,0.0360713,0.373364,0.926861,0.718597,-0.691026,0.0781087,0.693199,0.720746,-0.000973858,-0.0556236,0.0548447,0.996944,-0.00227951,0.00132858,0.58919,0.000856028,0.00112605,0.0130205,0,0,0,1,0,10,1,1,1,452.634,133.318
45.26,0,0,0,0,0,0,0,0,0,0.00084853,0.0781571,0.795326,0.0155208,0.0358559,0.386984,0.921258,0.697915,-0.711912,0.0780776,0.714138,0.700005,-0.000845939,-0.0540524,0.0563485,0.996947,-0.00223581,0.00138421,0.589841,0.000882934,0.00110587,0.0130205,0,0,0,1,0,10,1,1,1,453.132,133.613
45.31,0,0,0,0,0,0,0,0,0,0.00072073,0.0781256,0.824842,0.0159834,0.0356341,0.400535,0.915449,0.676603,-0.7322,0.0780462,0.734478,0.678632,-0.000718531,-0.0524385,0.0578094,0.996949,-0.00219078,0.00143881,0.590492,0.000909415,0.00108497,0.0130205,0,0,0,1,0,10,1,1,1,453.631,133.908
45.36,0,0,0,0,0,0,0,0,0,0.00059343,0.0780939,0.85439,0.0164437,0.035406,0.414014,0.909433,0.654677,-0.751872,0.0780145,0.754201,0.656643,-0.000591621,-0.0507829,0.059226,0.996952,-0.00214444,0.00149234,0.591143,0.000935452,0.00106338,0.0130205,0,0,0,1,0,10,1,1,1,454.13,134.203
45.41,0,0,0,0,0,0,0,0,0,0.000466619,0.0780619,0.883972,0.0169014,0.0351716,0.427418,0.903212,0.632154,-0.770908,0.0779827,0.773286,0.634057,-0.000465198,-0.0490868,0.060597,0.996955,-0.00209681,0.00154477,0.591794,0.000961028,0.0010411,0.0130205,0,0,0,1,0,10,1,1,1,454.629,134.499
45.46,0,0,0,0,0,0,0,0,0,0.000340284,0.0780297,0.913585,0.0173566,0.0349309,0.440742,0.896786,0.609052,-0.78929,0.0779506,0.791715,0.61089,-0.000339249,-0.0473515,0.0619213,0.996957,-0.00204792,0.00159606,0.592445,0.000986125,0.00101814,0.0130205,0,0,0,1,0,10,1,1,1,455.128,134.795
45.51,0,0,0,0,0,0,0,0,0,0.000214414,0.0779973,0.943231,0.017809,0.0346839,0.453984,0.890156,0.58539,-0.806999,0.0779182,0.80947,0.587162,-0.000213762,-0.0455781,0.0631976,0.99696,-0.00199779,0.00164618,0.593096,0.00101072,0.00099451,0.0130204,0,0,0,1,0,10,1,1,1,455.627,135.091
45.56,0,0,0,0,0,0,0,0,0,8.8995e-05,0.0779647,0.97291,0.0182587,0.0344307,0.467141,0.883323,0.561187,-0.824017,0.0778857,0.826531,0.562891,-8.87247e-05,-0.043768,0.0644248,0.996962,-0.00194645,0.0016951,0.593747,0.00103481,0.000970223,0.0130204,0,0,0,1,0,10,1,1,1,456.126,135.388
45.61,0,0,0,0,0,0,0,0,0,-3.59847e-05,0.0779318,1.00262,0.0187056,0.0341713,0.48021,0.876288,0.536462,-0.840326,0.077853,0.842883,0.538097,3.58755e-05,-0.0419226,0.0656017,0.996965,-0.00189392,0.00174278,0.594398,0.00105836,0.000945289,0.0130204,0,0,0,1,0,10,1,1,1,456.625,135.685
45.66,0,0,0,0,0,0,0,0,0,-0.000160538,0.0778988,1.03236,0.0191494,0.0339057,0.493187,0.869052,0.511235,-0.855911,0.0778201,0.858508,0.512801,0.000160051,-0.0400432,0.0667273,0.996967,-0.00184024,0.00178919,0.595049,0.00108137,0.000919719,0.0130204,0,0,0,1,0,10,1,1,1,457.124,135.982
45.71,0,0,0,0,0,0,0,0,0,-0.000284678,0.0778656,1.06214,0.0195902,0.033634,0.506068,0.861615,0.485528,-0.870754,0.077787,0.873389,0.487022,0.000283815,-0.0381311,0.0678005,0.99697,-0.00178542,0.00183431,0.5957,0.00110381,0.000893525,0.0130204,0,0,0,1,0,10,1,1,1,457.623,136.279
45.76,0,0,0,0,0,0,0,0,0,-0.000408416,0.0778322,1.09195,0.0200278,0.0333561,0.518852,0.853979,0.459361,-0.88484,0.0777537,0.887512,0.460784,0.00040718,-0.0361879,0.0688203,0.996973,-0.0017295,0.00187809,0.596351,0.00112566,0.000866719,0.0130205,0,0,0,1,0,10,1,1,1,458.122,136.577
45.81,0,0,0,0,0,0,0,0,0,-0.000531768,0.0777987,1.12179,0.0204621,0.0330722,0.531534,0.846144,0.432757,-0.898154,0.0777202,0.900861,0.434107,0.000530159,-0.034215,0.0697857,0.996975,-0.0016725,0.00192052,0.597002,0.00114692,0.000839315,0.0130205,0,0,0,1,0,10,1,1,1,458.621,136.876
45.86,0,0,0,0,0,0,0,0,0,-0.000654744,0.0777649,1.15166,0.0208931,0.0327822,0.544111,0.838112,0.405737,-0.910682,0.0776866,0.913422,0.407014,0.000652765,-0.032214,0.0706958,0.996978,-0.00161447,0.00196155,0.597653,0.00116756,0.000811326,0.0130205,0,0,0,1,0,10,1,1,1,459.12,137.174
45.91,0,0,0,0,0,0,0,0,0,-0.000777359,0.077731,1.18157,0.0213206,0.0324861,0.55658,0.829885,0.378326,-0.92241,0.0776528,0.92518,0.379528,0.000775011,-0.0301862,0.0715496,0.99698,-0.00155542,0.00200117,0.598304,0.00118757,0.000782765,0.0130205,0,0,0,1,0,10,1,1,1,459.619,137.473
45.96,0,0,0,0,0,0,0,0,0,-0.000899625,0.077697,1.21151,0.0217446,0.0321842,0.568939,0.821462,0.350546,-0.933324,0.0776188,0.936123,0.351672,0.00089691,-0.0281334,0.0723463,0.996983,-0.00149539,0.00203934,0.598955,0.00120694,0.000753648,0.0130205,0,0,0,1,0,10,1,1,1,460.118,137.772
46.01,0,0,0,0,0,0,0,0,0,-0.00102156,0.0776627,1.24148,0.0221649,0.0318762,0.581183,0.812846,0.32242,-0.943412,0.0775847,0.946238,0.32347,0.00101848,-0.0260572,0.0730852,0.996985,-0.00143442,0.00207604,0.599606,0.00122564,0.000723989,0.0130205,0,0,0,1,0,10,1,1,1,460.617,138.072
46.06,0,0,0,0,0,0,0,0,0,-0.00114316,0.0776284,1.27148,0.0225815,0.0315624,0.59331,0.804038,0.293974,-0.952662,0.0775504,0.955513,0.294947,0.00113972,-0.023959,0.0737654,0.996988,-0.00137253,0.00211123,0.600257,0.00124367,0.000693802,0.0130205,0,0,0,1,0,10,1,1,1,461.117,138.372
46.11,0,0,0,0,0,0,0,0,0,-0.00126446,0.0775939,1.30152,0.0229943,0.0312427,0.605316,0.795039,0.265232,-0.961064,0.077516,0.963937,0.266127,0.00126066,-0.0218407,0.0743862,0.99699,-0.00130977,0.0021449,0.600908,0.001261,0.000663105,0.0130205,0,0,0,1,0,10,1,1,1,461.616,138.672
46.16,0,0,0,0,0,0,0,0,0,-0.00138547,0.0775592,1.33159,0.0234032,0.0309172,0.617199,0.785851,0.236219,-0.968606,0.0774815,0.9715,0.237036,0.0013813,-0.0197038,0.0749469,0.996993,-0.00124616,0.00217702,0.601559,0.00127763,0.000631912,0.0130205,0,0,0,1,0,10,1,1,1,462.115,138.973
46.21,0,0,0,0,0,0,0,0,0,-0.00150619,0.0775244,1.36169,0.023808,0.0305859,0.628955,0.776475,0.206961,-0.975279,0.0774467,0.978192,0.207698,0.00150166,-0.0175501,0.075447,0.996995,-0.00118175,0.00220756,0.60221,0.00129353,0.000600241,0.0130205,0,0,0,1,0,10,1,1,1,462.615,139.273
46.26,0,0,0,0,0,0,0,0,0,-0.00162664,0.0774894,1.39183,0.0242087,0.0302489,0.640581,0.766913,0.177483,-0.981074,0.0774119,0.984004,0.178141,0.00162176,-0.0153813,0.0758858,0.996998,-0.00111657,0.0022365,0.602861,0.0013087,0.000568109,0.0130205,0,0,0,1,0,10,1,1,1,463.114,139.575
46.31,0,0,0,0,0,0,0,0,0,-0.00174683,0.0774543,1.42199,0.0246053,0.0299063,0.652073,0.757166,0.147812,-0.985984,0.0773769,0.988927,0.14839,0.00174159,-0.0131991,0.0762627,0.997,-0.00105065,0.00226382,0.603513,0.00132313,0.000535532,0.0130206,0,0,0,1,0,10,1,1,1,463.613,139.876
46.36,0,0,0,0,0,0,0,0,0,-0.00186678,0.0774191,1.45219,0.0249975,0.029558,0.66343,0.747236,0.117974,-0.99,0.0773418,0.992956,0.118471,0.00186119,-0.0110054,0.0765774,0.997003,-0.000984032,0.0022895,0.604164,0.00133679,0.000502529,0.0130206,0,0,0,1,0,10,1,1,1,464.113,140.178
